date,takli,dhond,sarati,khamgaon,phulgaon,narsingpur,rakshewadi
1/1/1996,0,1.449000001,0,0,0,0,0
1/2/1996,0,1,0,0,0,0,0
1/3/1996,0,0,0,0,0,0,0
1/4/1996,0,1,0,0,0,0,0
1/5/1996,0,0,0,0,0,0,0
1/6/1996,0,0,0,0,0,0,0
1/7/1996,0,0,0,0,0,0,0
1/8/1996,0,0,0,0,0,0,0
1/9/1996,0,3.622999907,0,0,0,0,0
1/10/1996,0,4.262000084,0,0,0,0,0
1/11/1996,0,4,0,0,0,0,0
1/12/1996,0,4.415999889,0,0,0,0,0
1/13/1996,0,4.06400013,0,0,0,0,0
1/14/1996,0,4,0,0,0,0,0
1/15/1996,0,3.698999882,0,0,0,0,0
1/16/1996,0,4.651000023,0,0,0,0,0
1/17/1996,0,1.154000044,0,0,0,0,0
1/18/1996,0,0.493000001,0,0,0,0,0
1/19/1996,0,0,0,0,0,0,0
1/20/1996,0,0,0,0,0,0,0
1/21/1996,0,0,0,0,0,0,0
1/22/1996,0,0,0,0,0,0,0
1/23/1996,0,0,0,0,0,0,0
1/24/1996,0,0,0,0,0,0,0
1/25/1996,0,0,0,0,0,0,0
1/26/1996,0,0,0,0,0,0,0
1/27/1996,0,0,0,0,0,0,0
1/28/1996,0,0,0,0,0,0,0
1/29/1996,0,1.845999956,0,0,0,0,0
1/30/1996,0,2.812000036,0,0,0,0,0
1/31/1996,0,2.085999966,0,0,0,0,0
2/1/1996,0,0,0,0,0,0,0
2/2/1996,0,0,0,0,0,0,0
2/3/1996,0,0,0,0,0,0,0
2/4/1996,0,0,0,0,0,0,0
2/5/1996,0,0,0,0,0,0,0
2/6/1996,0,0,0,0,0,0,0
2/7/1996,0,0,0,0,0,0,0
2/8/1996,0,0,0,0,0,0,0
2/9/1996,0,0,0,0,0,0,0
2/10/1996,0,0,0,0,0,0,0
2/11/1996,0,0,0,0,0,0,0
2/12/1996,0,0,0,0,0,0,0
2/13/1996,0,0,0,0,0,0,0
2/14/1996,0,0,0,0,0,0,0
2/15/1996,0,0,0,0,0,0,0
2/16/1996,0,0,0,0,0,0,0
2/17/1996,0,0,0,0,0,0,0
2/18/1996,0,0,0,0,0,0,0
2/19/1996,0,0,0,0,0,0,0
2/20/1996,0,0,0,0,0,0,0
2/21/1996,0,0,0,0,0,0,0
2/22/1996,0,0,0,0,0,0,0
2/23/1996,0,0,0,0,0,0,0
2/24/1996,0,0,0,0,0,0,0
2/25/1996,0,0,0,0,0,0,0
2/26/1996,0,0,0,0,0,0,0
2/27/1996,0,0,0,0,0,0,0
2/28/1996,0,0,0,0,0,0,0
2/29/1996,0,0,0,0,0,0,0
3/1/1996,0,0,0,0,0,0,0
3/2/1996,0,0,0,0,0,0,0
3/3/1996,0,0,0,0,0,0,0
3/4/1996,0,0,0,0,0,0,0
3/5/1996,0,0,0,0,0,0,0
3/6/1996,0,0,0,0,0,0,0
3/7/1996,0,0,0,0,0,0,0
3/8/1996,0,0,0,0,0,0,0
3/9/1996,0,0,0,0,0,0,0
3/10/1996,0,0,0,0,0,0,0
3/11/1996,0,0,0,0,0,0,0
3/12/1996,0,0,0,0,0,0,0
3/13/1996,0,0,0,0,0,0,0
3/14/1996,0,0,0,0,0,0,0
3/15/1996,0,0,0,0,0,0,0
3/16/1996,0,0,0,0,0,0,0
3/17/1996,0,0,0,0,0,0,0
3/18/1996,0,0,0,0,0,0,0
3/19/1996,0,0,0,0,0,0,0
3/20/1996,0,0,0,0,0,0,0
3/21/1996,0,0,0,0,0,0,0
3/22/1996,0,0,0,0,0,0,0
3/23/1996,0,0,0,0,0,0,0
3/24/1996,0,0,0,0,0,0,0
3/25/1996,0,0,0,0,0,0,0
3/26/1996,0,0,0,0,0,0,0
3/27/1996,0,0,0,0,0,0,0
3/28/1996,0,0,0,0,0,0,0
3/29/1996,0,0,0,0,0,0,0
3/30/1996,0,0,0,0,0,0,0
3/31/1996,0,0,0,0,0,0,0
4/1/1996,0,0,0,0,0,0,0
4/2/1996,0,0,0,0,0,0,0
4/3/1996,0,0,0,0,0,0,0
4/4/1996,0,0,0,0,0,0,0
4/5/1996,0,0,0,0,0,0,0
4/6/1996,0,0,0,0,0,0,0
4/7/1996,0,0,0,0,0,0,0
4/8/1996,0,0,0,0,0,0,0
4/9/1996,0,0,0,0,0,0,0
4/10/1996,0,0,0,0,0,0,0
4/11/1996,0,0,0,0,0,0,0
4/12/1996,0,0,0,0,0,0,0
4/13/1996,0,0,0,0,0,0,0
4/14/1996,0,0,0,0,0,0,0
4/15/1996,0,0,0,0,0,0,0
4/16/1996,0,0,0,0,0,0,0
4/17/1996,0,0,0,0,0,0,0
4/18/1996,0,0,0,0,0,0,0
4/19/1996,0,0,0,0,0,0,0
4/20/1996,0,0,0,0,0,0,0
4/21/1996,0,0,0,0,0,0,0
4/22/1996,0,0,0,0,0,0,0
4/23/1996,0,0,0,0,0,0,0
4/24/1996,0,0,0,0,0,0,0
4/25/1996,0,0,0,0,0,0,0
4/26/1996,0,0,0,0,0,0,0
4/27/1996,0,0,0,0,0,0,0
4/28/1996,0,0,0,0,0,0,0
4/29/1996,0,0,0,0,0,0,0
4/30/1996,0,0,0,0,0,0,0
5/1/1996,0,0,0,0,0,0,0
5/2/1996,0,0,0,0,0,0,0
5/3/1996,0,0,0,0,0,0,0
5/4/1996,0,0,0,0,0,0,0
5/5/1996,0,0,0,0,0,0,0
5/6/1996,0,0,0,0,0,0,0
5/7/1996,0,0,0,0,0,0,0
5/8/1996,0,0,0,0,0,0,0
5/9/1996,0,0,0,0,0,0,0
5/10/1996,0,0,0,0,0,0,0
5/11/1996,0,0,0,0,0,0,0
5/12/1996,0,0,0,0,0,0,0
5/13/1996,0,0,0,0,0,0,0
5/14/1996,0,0,0,0,0,0,0
5/15/1996,0,0,0,0,0,0,0
5/16/1996,0,0,0,0,0,0,0
5/17/1996,0,0,0,0,0,0,0
5/18/1996,0,0,0,0,0,0,0
5/19/1996,0,0,0,0,0,0,0
5/20/1996,0,0,0,0,0,0,0
5/21/1996,0,0,0,0,0,0,0
5/22/1996,0,0,0,0,0,0,0
5/23/1996,0,0,0,0,0,0,0
5/24/1996,0,0,0,0,0,0,0
5/25/1996,0,0,0,0,0,0,0
5/26/1996,0,0,0,0,0,0,0
5/27/1996,0,0,0,0,0,0,0
5/28/1996,0,0,0,0,0,0,0
5/29/1996,0,22.76000023,0,0,0,0,0
5/30/1996,0,9.279999733,0,0,0,0,0
5/31/1996,0,7.179999828,0,0,0,0,0
6/1/1996,0,4,0,16.71039963,0,0,0
6/2/1996,0,3,0,16.71039963,0,0,0
6/3/1996,0,0,0,16.71039963,0,0,0
6/4/1996,0,0,0,16.71039963,0,0,0
6/5/1996,0,0,0,16.71039963,0,0,0
6/6/1996,0,0,0,16.71039963,0,0,0
6/7/1996,0,0,0,16.71039963,0,0,0
6/8/1996,0,0,0,16.71039963,0,0,0
6/9/1996,0,0,0,16.71039963,0,0,0
6/10/1996,0,0,0,16.71039963,0,0,0
6/11/1996,0,0,0,16.71039963,0,0,0
6/12/1996,0,0,0,16.71039963,1,0,0
6/13/1996,0,0,0,16.71039963,3,0,0
6/14/1996,0,23.75,0,16.71039963,22,0,0
6/15/1996,0,30,0,16.71039963,27,0,0
6/16/1996,0,150,0,16.71039963,15,0,0
6/17/1996,0,41.04000092,0,16.71039963,15,0,0
6/18/1996,0,40.88999939,0,16.71039963,11,0,0
6/19/1996,0,44.29000092,0,16.71039963,10,0,0
6/20/1996,0,49.02999878,0,27.05120087,111,0,131.9579926
6/21/1996,0,489.8999939,0,139.7590027,105,0,86.61930084
6/22/1996,0,218.3000031,0,70.72260284,43,0,40.83269882
6/23/1996,0,160,0,55.2765007,27,0,14.73849964
6/24/1996,0,92.23999786,0,53.30599976,16,0,10.13300037
6/25/1996,0,81.30000305,0,53.30599976,35,0,9.047470093
6/26/1996,0,89.01000214,0,53.30599976,27,0,17.40929985
6/27/1996,0,86.79000092,0,53.30599976,16,0,8.885519981
6/28/1996,0,74.37999725,0,53.30599976,11,0,5.420780182
6/29/1996,0,43,0,53.30599976,10,0,3.463870049
6/30/1996,0,35,0,53.30599976,10,0,2.087470055
7/1/1996,0,19.67000008,0,38.26039886,0,0,0
7/2/1996,0,9,0,38.26039886,0,0,0
7/3/1996,0,8.654000282,0,38.26039886,0,0,0
7/4/1996,0,8.670000076,0,38.26039886,0,0,0
7/5/1996,0,11.92000008,0,38.26039886,0,0,0
7/6/1996,0,12,0,38.26039886,0,0,0
7/7/1996,0,11,0,38.26039886,0,0,0
7/8/1996,0,9.361000061,0,38.26039886,0,0,0
7/9/1996,0,10.02999973,0,21.1053009,0,0,0
7/10/1996,0,18.72999954,37.54999924,21.1053009,0,88.23000336,0
7/11/1996,0,20.87000084,11.72000027,21.1053009,0,20.46999931,0
7/12/1996,0,22.77000046,11.77000046,21.1053009,0,20.18000031,0
7/13/1996,0,21.40999985,8.954000473,21.1053009,0,19.03000069,0
7/14/1996,0,14,7,21.1053009,0,20,0
7/15/1996,0,20.31999969,4.755000114,21.1053009,0,13.03999996,0
7/16/1996,0,12.14000034,5.072000027,21.1053009,0,13.27999973,0
7/17/1996,22.17000008,11,3.684000015,21.1053009,0,8.633000374,0
7/18/1996,14.14999962,10.21000004,3.898999929,21.1053009,0,5.818999767,0
7/19/1996,14.21000004,12.27999973,58.54000092,21.1053009,0,9.649999619,0
7/20/1996,13.09000015,9.401000023,26.26000023,16.71039963,18.44000053,95.08000183,0
7/21/1996,13,10,8,18.90789986,75,55,18.01779938
7/22/1996,12.67000008,41.58000183,4.829999924,78.91570282,316.2000122,30.71999931,141.6710052
7/23/1996,13.10999966,490.7000122,4.334000111,206.602005,317.5,51.56999969,375.9840088
7/24/1996,13.06999969,1563,4.237999916,510.1940002,553.7000122,52.91999817,736.5089722
7/25/1996,13.69999981,1350,4.71999979,360.3729858,367.6000061,45.66999817,577.9089966
7/26/1996,14.02000046,624.4000244,4.730000019,166.503006,417.7999878,46.95999908,382.125
7/27/1996,25.31999969,394.2999878,150.1999969,132.4380035,402.8999939,425,329.3410034
7/28/1996,30,950,714.7000122,457.1879883,1170,610,874.7630005
7/29/1996,40,2230,744.5,761.848999,930,915,948.8939819
7/30/1996,510.6000061,2194,356.7999878,442.7139893,720.4000244,948.2999878,719.4840088
7/31/1996,813.7999878,1740,189.8000031,314.07901,448.7999878,490.8999939,517.2800293
8/1/1996,542.4000244,1424,373.8999939,283.4679871,316.2999878,473.1000061,395.4200134
8/2/1996,542.4000244,1130,330.1000061,169.526001,310.7000122,128,289.7409973
8/3/1996,290.8999939,686.7999878,255.8999939,143.7630005,300.8999939,445,311.8649902
8/4/1996,230,580,225,118.1989975,325,455,282.4830017
8/5/1996,381.6000061,577.2999878,190.3999939,105.685997,288,404.6000061,219.4730072
8/6/1996,326.7999878,500,92.76999664,97.9865036,221.1000061,299.7999878,187.272995
8/7/1996,290.2000122,398,20.78000069,78.79380035,205.3999939,19.42000008,168.1239929
8/8/1996,220,425,31.81999969,74.33660126,335.7000122,90,207.6640015
8/9/1996,160,620.5999756,11.5,112.7850037,358.8999939,17.61000061,287.4729919
8/10/1996,125,678.7999878,201.8999939,96.65200043,283.1000061,325,231.2160034
8/11/1996,90,450,125,81.08820343,215,890,182.4299927
8/12/1996,255.3999939,347.7999878,25.84000015,68.87069702,220.3000031,835,143.477005
8/13/1996,662.4000244,260,10.52999973,53.93619919,185.5,368,110.4029999
8/14/1996,540.5999756,233.8000031,27.03000069,53.35490036,186.3000031,225,108.7080002
8/15/1996,320,225,10,55.57369995,180,95,101.3570023
8/16/1996,200,239.6000061,3.826999903,64.33699799,178.6999969,85,109.2839966
8/17/1996,129.6000061,235.8999939,1.093999982,54.70389938,179.6999969,85,94.50050354
8/18/1996,10,200,12,53.30599976,110,125,78.57450104
8/19/1996,100.1999969,89.11000061,8.762999535,53.30599976,73.76000214,85,65.27580261
8/20/1996,106.0999985,83.79000092,7.337999821,53.30599976,66.69000244,105,45.68289948
8/21/1996,100.9000015,80.87000275,3.78399992,53.30599976,130.8000031,60,56.88880157
8/22/1996,90,126.4000015,2.197999954,53.55059814,108.4000015,56,86.03399658
8/23/1996,99.23000336,120,0.587000012,53.30599976,84.75,56,65.98370361
8/24/1996,95.94000244,93.83999634,0.100000001,53.30599976,70.11000061,52,51.84109879
8/25/1996,170,125,0.800000012,53.30599976,60,60,42.06169891
8/26/1996,174.6999969,96.88999939,0.107000001,53.30599976,67.69999695,78,35.43600082
8/27/1996,179.8000031,92.70999908,16.20000076,53.30599976,86.61000061,78,60.5304985
8/28/1996,282.7000122,117.0999985,16.05999947,53.30599976,164.1999969,105,68.23770142
8/29/1996,282.2999878,385.2000122,10.27999973,53.51549911,89.66999817,85,74.99340057
8/30/1996,185.8999939,248.5,12.76000023,175.9019928,291.1000061,390,164.7899933
8/31/1996,163.2200012,622.5999756,10.85999966,138.1199951,218.5,635,179.2319946
9/1/1996,240,555,10,83.40730286,170,750,152.9980011
9/2/1996,484.2999878,342.6000061,6.43599987,65.40239716,105.6999969,1156,91.15550232
9/3/1996,680.0999756,299.7000122,4.856999874,53.44459915,80.02999878,1090,61.17039871
9/4/1996,812.7999878,230,4.278999805,53.42810059,65.44999695,493.1000061,44.45360184
9/5/1996,572.2000122,117.3000031,1.455000043,69.20240021,67.68000031,200.1999969,34.70869827
9/6/1996,376,118.5,24.18000031,72.25610352,65.51000214,31.45000076,42.04019928
9/7/1996,234.3000031,183.3000031,28.78000069,61.90589905,62.61000061,175,38.45629883
9/8/1996,120,220,23,53.30599976,50,110,33.65859985
9/9/1996,207.8999939,339.5,16.5,53.5143013,47.49000168,90,29.30260086
9/10/1996,172.8000031,99.26000214,12.43000031,55.61989975,38.38000107,105,30.19759941
9/11/1996,124.3000031,93.48000336,7.90899992,53.34069824,32.77999878,110,23.5258007
9/12/1996,164.3000031,68.26000214,8.319999695,53.30599976,30.29000092,149.8999939,30.13229942
9/13/1996,489.1000061,190,18.05999947,53.30599976,26.54000092,125,36.79199982
9/14/1996,750,433.5,98.08000183,53.30599976,27.96999931,306.8999939,33.01309967
9/15/1996,530,220,73,53.30599976,35,750,29.85110092
9/16/1996,809.2000122,150,65,53.30599976,30,560,18.18709946
9/17/1996,887,90.48999786,32.25999832,53.30599976,39.36999893,306.2999878,18.30480003
9/18/1996,486.2000122,87.44000244,25.80999947,53.30599976,36.63000107,125,25.09980011
9/19/1996,272.2999878,115.9000015,21.62999916,53.30599976,34.41999817,100,23.94980049
9/20/1996,176.8000031,104.8000031,16.32999992,53.30599976,28.53000069,95,20.47509956
9/21/1996,165.1000061,96.27999878,9.63599968,53.30599976,27.04999924,60,16.91659927
9/22/1996,120,50,8,53.30599976,25,58,13.4677
9/23/1996,126.4000015,44.02000046,6.270999908,53.30599976,25.40999985,30,10.84029961
9/24/1996,85.40000153,166.3999939,7.066999912,53.30599976,50.88000107,45,19.39609909
9/25/1996,85.11000061,120,2.473999977,53.30599976,38.47999954,57,33.75310135
9/26/1996,79.33999634,115.9000015,8,54.28639984,68.97000122,58,34.71440125
9/27/1996,79.62999725,147.5,33.02999878,87.78130341,33.99000168,100,44.27259827
9/28/1996,189.1999969,253.1000061,66.16000366,113.8399963,74,204.5,49.60839844
9/29/1996,270,340,543,78.81749725,65,1295,28.24430084
9/30/1996,727.2000122,158.6000061,113.6999969,65.23049927,26.90999985,308.1000061,18.57410049
10/1/1996,817.0999756,113.3000031,57.93000031,61.99309921,25,129.3999939,13.92339993
10/2/1996,420,100,65,71.88009644,18,135,10.90450001
10/3/1996,865.7999878,190.1000061,1389,826.315979,1580,1995,722.1439819
10/4/1996,1600,2000,1155,654.1920166,173,4515,423.4119873
10/5/1996,4347,1826,2046,621.507019,260,4560,585.5410156
10/6/1996,5211,400,435,135.4779968,118,2555,156.3860016
10/7/1996,3650,263.5,361,90.63159943,80,497.8999939,92.91549683
10/8/1996,1454,250.3999939,341.2999878,70.96730042,65,665,67.7111969
10/9/1996,770,159.1999969,186.1999969,60.75740051,48,969.5,46.81880188
10/10/1996,910,148.5,145.8000031,59.59880066,40,320,36.13219833
10/11/1996,630,152.8000031,129.8000031,59.3022995,35,144,27.67690086
10/12/1996,350,141.3000031,132.1000061,59.3022995,30,365,21.99629974
10/13/1996,320,130,65,59.3022995,30,325,17.68309975
10/14/1996,271.2999878,97.70999908,79.95999908,54.37509918,25,313.8999939,13.36690044
10/15/1996,243.8999939,50,75,53.30599976,18,121.3000031,9.144359589
10/16/1996,253.6000061,46.49000168,51.95000076,53.30599976,17,128,5.524700165
10/17/1996,206.1999969,43.74000168,30,53.30599976,5,100,2.798990011
10/18/1996,183.8999939,38.88000107,31.03000069,53.30599976,3,58,0.799081981
10/19/1996,141.3000031,37.15999985,20,53.30599976,3,58,0.285209
10/20/1996,110,85,20,53.30599976,3,60,0
10/21/1996,90,85,37.5,48.3667984,17,58,0
10/22/1996,187,44.02999878,45,50.34249878,18,58,0
10/23/1996,240,165,278,59.38040161,350,325,160.2859955
10/24/1996,669.7000122,45.72000122,206.8999939,65.6309967,75,275,79.33640289
10/25/1996,593.7999878,48.41999817,159.6000061,56.47629929,60,410.3999939,47.74760056
10/26/1996,306.1000061,49.38000107,101.4000015,53.30599976,40,635,31.19239998
10/27/1996,540,55,83,53.30599976,32,565,23.54990005
10/28/1996,545.9000244,49.52000046,84.13999939,57.54660034,30,279.2000122,17.13920021
10/29/1996,321.2000122,45.84999847,81.95999908,53.37530136,30,255,12.11170006
10/30/1996,314.1000061,45.29999924,89.30000305,53.30599976,25,300.7000122,11.65320015
10/31/1996,305.5,44.83000183,57.74000168,49.35469818,19,130,8.316889763
11/1/1996,242.6000061,40,52.86999893,0,3,115,0
11/2/1996,222.5,40.65999985,46.84999847,0,30,105,0
11/3/1996,250,40,40,0,30,85,0
11/4/1996,122.3000031,37.15999985,30.97999954,0,50,55,0
11/5/1996,96.41000366,35.50999832,10.77999973,0,45,45,0
11/6/1996,84.08999634,23.26000023,13,0,0,5,0
11/7/1996,75.02999878,22.96999931,13,0,0,3,0
11/8/1996,54.22999954,22.69000053,6,0,0,4,0
11/9/1996,62,13,2,0,0,9,0
11/10/1996,62,12,2,0,0,3,0
11/11/1996,61.63999939,10,2.171000004,0,0,0,0
11/12/1996,44.5,9,2,0,0,0,0
11/13/1996,26.23999977,9,2,0,0,0,0
11/14/1996,50,8,5,0,0,0,0
11/15/1996,35,5.472000122,5,0,0,0,0
11/16/1996,30,5.5,12,0,0,0,0
11/17/1996,25,8,10,0,0,0,0
11/18/1996,22,5.343999863,10.32999992,0,0,0,0
11/19/1996,20,7.460999966,0,0,0,0,0
11/20/1996,20,7.5,0,0,0,0,0
11/21/1996,20,7.199999809,0,0,0,0,0
11/22/1996,20,7.209000111,0,0,0,0,0
11/23/1996,20,7.306000233,0,0,0,0,0
11/24/1996,20,5,0,0,0,0,0
11/25/1996,20,2,0,0,0,0,0
11/26/1996,16.20999908,0,0,0,0,0,0
11/27/1996,22.29999924,0,0,0,0,0,0
11/28/1996,22.17000008,0,0,0,0,0,0
11/29/1996,21.65999985,0,0,0,0,0,0
11/30/1996,26.44000053,0,0,0,0,0,0
12/1/1996,26,2,0,0,0,0,0
12/2/1996,26.86000061,0,0,0,0,0,0
12/3/1996,24.73999977,0,0,0,0,0,0
12/4/1996,22.14999962,0,0,0,0,0,0
12/5/1996,21.76000023,0,0,0,0,0,0
12/6/1996,22.11000061,0,0,0,0,0,0
12/7/1996,21.65999985,0,0,0,0,0,0
12/8/1996,20,3,0,0,0,0,0
12/9/1996,15.05000019,4.954999924,0,0,0,0,0
12/10/1996,16.05999947,5.02699995,0,0,0,0,0
12/11/1996,15.72999954,4.308000088,0,0,0,0,0
12/12/1996,15.09000015,4.210000038,0,0,0,0,0
12/13/1996,15.43000031,4.171999931,0,0,0,0,0
12/14/1996,0,4,0,0,0,0,0
12/15/1996,0,4,0,0,0,0,0
12/16/1996,0,4.323999882,0,0,0,0,0
12/17/1996,0,4.989999771,0,0,0,0,0
12/18/1996,0,4.879000187,0,0,0,0,0
12/19/1996,0,4.5,0,0,0,0,0
12/20/1996,0,4,0,0,0,0,0
12/21/1996,0,4,0,0,0,0,0
12/22/1996,0,4.190999985,0,0,0,0,0
12/23/1996,0,0,0,0,0,0,0
12/24/1996,0,0,0,0,0,0,0
12/25/1996,0,0,0,0,0,0,0
12/26/1996,0,0,0,0,0,0,0
12/27/1996,0,0,0,0,0,0,0
12/28/1996,0,0,0,0,0,0,0
12/29/1996,0,0,0,0,0,0,0
12/30/1996,0,0,0,0,0,0,0
12/31/1996,0,0,0,0,0,0,0
1/1/1997,0,0,0,0,0,0,0
1/2/1997,0,0,0,0,0,0,0
1/3/1997,0,0,0,0,0,0,0
1/4/1997,0,0,0,0,0,0,0
1/5/1997,0,0,0,0,0,0,0
1/6/1997,0,0,0,0,0,0,0
1/7/1997,0,0,0,0,0,0,0
1/8/1997,0,0,0,0,0,0,0
1/9/1997,0,0,0,0,0,0,0
1/10/1997,0,0,0,0,0,0,0
1/11/1997,0,0,0,0,0,0,0
1/12/1997,0,0,0,0,0,0,0
1/13/1997,0,0,0,0,0,0,0
1/14/1997,0,0,0,0,0,0,0
1/15/1997,0,0,0,0,0,0,0
1/16/1997,0,0,0,0,0,0,0
1/17/1997,0,0,0,0,0,0,0
1/18/1997,0,0,0,0,0,0,0
1/19/1997,0,0,0,0,0,0,0
1/20/1997,0,0,0,0,0,0,0
1/21/1997,0,0,0,0,0,0,0
1/22/1997,0,0,0,0,0,0,0
1/23/1997,0,0,0,0,0,0,0
1/24/1997,0,0,0,0,0,0,0
1/25/1997,0,0,0,0,0,0,0
1/26/1997,0,0,0,0,0,0,0
1/27/1997,0,0,0,0,0,0,0
1/28/1997,0,0,0,0,0,0,0
1/29/1997,0,0,0,0,0,0,0
1/30/1997,0,0,0,0,0,0,0
1/31/1997,0,0,0,0,0,0,0
2/1/1997,0,0,0,0,0,0,0
2/2/1997,0,0,0,0,0,0,0
2/3/1997,0,0,0,0,0,0,0
2/4/1997,0,0,0,0,0,0,0
2/5/1997,0,0,0,0,0,0,0
2/6/1997,0,0,0,0,0,0,0
2/7/1997,0,0,0,0,0,0,0
2/8/1997,0,0,0,0,0,0,0
2/9/1997,0,0,0,0,0,0,0
2/10/1997,0,2.273999929,0,0,0,0,0
2/11/1997,0,1.475000024,0,0,0,0,0
2/12/1997,0,1.220999956,0,0,0,0,0
2/13/1997,0,1.167999983,0,0,0,0,0
2/14/1997,0,2.09800005,0,0,0,0,0
2/15/1997,0,3.391000032,0,0,0,0,0
2/16/1997,0,2,0,0,0,0,0
2/17/1997,0,1.917999983,0,0,0,0,0
2/18/1997,0,1.297000051,0,0,0,0,0
2/19/1997,0,0,0,0,0,0,0
2/20/1997,0,0,0,0,0,0,0
2/21/1997,0,0,0,0,0,0,0
2/22/1997,0,0,0,0,0,0,0
2/23/1997,0,0,0,0,0,0,0
2/24/1997,0,1.008000016,0,0,0,0,0
2/25/1997,0,1.06400001,0,0,0,0,0
2/26/1997,0,0.986000001,0,0,0,0,0
2/27/1997,0,1.230000019,0,0,0,0,0
2/28/1997,0,2.461999893,0,0,0,0,0
3/1/1997,0,3.423000097,0,0,0,0,0
3/2/1997,0,3,0,0,0,0,0
3/3/1997,0,3.295000076,0,0,0,0,0
3/4/1997,0,2.384000063,0,0,0,0,0
3/5/1997,0,2.513000011,0,0,0,0,0
3/6/1997,0,2.5,0,0,0,0,0
3/7/1997,0,4.092999935,0,0,0,0,0
3/8/1997,0,2,0,0,0,0,0
3/9/1997,0,0.829999983,0,0,0,0,0
3/10/1997,0,0,0,0,0,0,0
3/11/1997,0,0,0,0,0,0,0
3/12/1997,0,0,0,0,0,0,0
3/13/1997,0,0,0,0,0,0,0
3/14/1997,0,0,0,0,0,0,0
3/15/1997,0,0,0,0,0,0,0
3/16/1997,0,0,0,0,0,0,0
3/17/1997,0,0,0,0,0,0,0
3/18/1997,0,0,0,0,0,0,0
3/19/1997,0,0,0,0,0,0,0
3/20/1997,0,0,0,0,0,0,0
3/21/1997,0,0,0,0,0,0,0
3/22/1997,0,0,0,0,0,0,0
3/23/1997,0,0,0,0,0,0,0
3/24/1997,0,0,0,0,0,0,0
3/25/1997,0,0,0,0,0,0,0
3/26/1997,0,0,0,0,0,0,0
3/27/1997,0,0,0,0,0,0,0
3/28/1997,0,0,0,0,0,0,0
3/29/1997,0,0,0,0,0,0,0
3/30/1997,0,0,0,0,0,0,0
3/31/1997,0,0,0,0,0,0,0
4/1/1997,0,0,0,0,0,0,0
4/2/1997,0,0,0,0,0,0,0
4/3/1997,0,0,0,0,0,0,0
4/4/1997,0,0,0,0,0,0,0
4/5/1997,0,0,0,0,0,0,0
4/6/1997,0,0,0,0,0,0,0
4/7/1997,0,0,0,0,0,0,0
4/8/1997,0,0,0,0,0,0,0
4/9/1997,0,0,0,0,0,0,0
4/10/1997,0,0,0,0,0,0,0
4/11/1997,0,0,0,0,0,0,0
4/12/1997,0,0,0,0,0,0,0
4/13/1997,0,0,0,0,0,0,0
4/14/1997,0,0,0,0,0,0,0
4/15/1997,0,16.94000053,0,0,0,0,0
4/16/1997,0,22.67000008,0,0,0,0,0
4/17/1997,0,20.82999992,0,0,0,0,0
4/18/1997,0,20.60000038,0,0,0,0,0
4/19/1997,0,16.73999977,0,0,0,0,0
4/20/1997,0,15,0,0,0,0,0
4/21/1997,0,4.763000011,0,0,0,0,0
4/22/1997,0,2.240999937,0,0,0,0,0
4/23/1997,0,1.055999994,0,0,0,0,0
4/24/1997,0,0,0,0,0,0,0
4/25/1997,0,0,0,0,0,0,0
4/26/1997,0,3,0,0,0,0,0
4/27/1997,0,5,0,0,0,0,0
4/28/1997,0,4.388999939,0,0,0,0,0
4/29/1997,0,2.91899991,0,0,0,0,0
4/30/1997,0,5,0,0,0,0,0
5/1/1997,0,9.175999641,0,0,0,0,0
5/2/1997,0,9.201999664,0,0,0,0,0
5/3/1997,0,9,0,0,0,0,0
5/4/1997,0,9,0,0,0,0,0
5/5/1997,0,10.06999969,0,0,0,0,0
5/6/1997,0,5.907000065,0,0,0,0,0
5/7/1997,0,5.374000072,0,0,0,0,0
5/8/1997,0,5.278999805,0,0,0,0,0
5/9/1997,0,5.119999886,0,0,0,0,0
5/10/1997,0,4.96999979,0,0,0,0,0
5/11/1997,0,9,0,0,0,0,0
5/12/1997,0,9.336000443,0,0,0,0,0
5/13/1997,0,8.583000183,0,0,0,0,0
5/14/1997,0,8.74600029,0,0,0,0,0
5/15/1997,0,8.215999603,0,0,0,0,0
5/16/1997,0,9.206999779,0,0,0,0,0
5/17/1997,0,10.31000042,0,0,0,0,0
5/18/1997,0,11,0,0,0,0,0
5/19/1997,0,11.39000034,0,0,0,0,0
5/20/1997,0,12.30000019,0,0,0,0,0
5/21/1997,0,13.93999958,0,0,0,0,0
5/22/1997,0,13,0,0,0,0,0
5/23/1997,0,12.60000038,0,0,0,0,0
5/24/1997,0,11.81999969,0,0,0,0,0
5/25/1997,0,12,0,0,0,0,0
5/26/1997,0,20.96999931,0,0,0,0,0
5/27/1997,0,19.10000038,0,0,0,0,0
5/28/1997,0,18.13999939,0,0,0,0,0
5/29/1997,0,18.60000038,0,0,0,0,0
5/30/1997,0,20.37999916,0,0,0,0,0
5/31/1997,0,20,0,0,0,0,0
6/1/1997,0,18,0,1.280599952,0,0,0
6/2/1997,0,14.77000046,0,1.280599952,0,0,0
6/3/1997,0,16,0,1.280599952,0,0,0
6/4/1997,0,18.18000031,0,1.280599952,0,0,0
6/5/1997,0,16.57999992,0,1.280599952,0,0,0
6/6/1997,0,14.97999954,0,1.280599952,0,0,0
6/7/1997,0,19.55999947,0,1.280599952,0,0,0
